transaction_id,timestamp,amount,sender_city,receiver_city,sender_bank,receiver_bank,merchant_category,transaction_type,device_type,is_new_recipient,failed_attempts,is_fraud,hour,day_of_week,month,is_odd_hour,cross_city
TXN7874568,2023-09-25 13:22:00,238.63,Chennai,Bengaluru,SBI,Yes Bank,Flipkart,Recharge,iOS,0,0,0,13,Monday,9,0,1
TXN9898248,2023-08-16 13:24:00,565.37,Hyderabad,Jaipur,PNB,SBI,MakeMyTrip,Bill Payment,Android,0,0,0,13,Wednesday,8,0,1
TXN6363797,2023-02-03 12:29:00,38.32,Delhi,Lucknow,Axis,BOB,MakeMyTrip,Bill Payment,Android,0,0,0,12,Friday,2,0,1
TXN7583688,2023-04-27 22:45:00,79.62,Mumbai,Ahmedabad,ICICI,SBI,Individual,P2M,Android,0,0,0,22,Thursday,4,1,1
TXN7482899,2023-03-19 21:35:00,448.94,Bengaluru,Kolkata,Axis,HDFC,PhonePe,P2P,Android,0,0,0,21,Sunday,3,0,1
TXN4448861,2023-08-30 16:28:00,88.13,Delhi,Lucknow,Yes Bank,Kotak,Swiggy,Recharge,Android,0,0,0,16,Wednesday,8,0,1
TXN6941937,2023-05-19 08:32:00,104.77,Bengaluru,Mumbai,BOB,Axis,Flipkart,Bill Payment,Android,0,0,0,8,Friday,5,0,1
TXN5343805,2023-11-14 11:35:00,118.55,Bengaluru,Kolkata,Yes Bank,BOB,Electricity Board,P2P,Android,0,0,0,11,Tuesday,11,0,1
TXN8824531,2023-07-21 21:18:00,409.61,Pune,Bengaluru,HDFC,Kotak,BookMyShow,P2M,Android,1,0,0,21,Friday,7,0,1
TXN8496553,2023-04-10 14:23:00,118.83,Delhi,Bengaluru,SBI,PNB,Myntra,Bill Payment,Android,0,0,0,14,Monday,4,0,1
TXN1410616,2023-06-21 16:09:00,507.72,Kolkata,Kolkata,Yes Bank,HDFC,Amazon,Bill Payment,Android,0,0,0,16,Wednesday,6,0,0
TXN3532555,2023-07-21 08:42:00,430.85,Lucknow,Mumbai,Kotak,BOB,BigBasket,Investment,Android,0,0,0,8,Friday,7,0,1
TXN8609649,2023-04-14 11:58:00,1145.57,Jaipur,Delhi,Kotak,BOB,MakeMyTrip,Recharge,Android,0,0,0,11,Friday,4,0,1
TXN5102738,2023-07-10 12:44:00,631.72,Bengaluru,Bengaluru,SBI,PNB,BookMyShow,Investment,Android,0,0,0,12,Monday,7,0,0
TXN3723988,2023-03-05 19:59:00,395.03,Hyderabad,Kolkata,Kotak,PNB,BookMyShow,Recharge,Android,0,0,0,19,Sunday,3,0,1
TXN8621624,2023-06-09 14:46:00,199.71,Kolkata,Jaipur,Kotak,Kotak,MakeMyTrip,P2P,Android,1,0,0,14,Friday,6,0,1
TXN1135474,2023-08-09 17:57:00,132.18,Hyderabad,Lucknow,Kotak,Yes Bank,Paytm,P2P,iOS,1,0,0,17,Wednesday,8,0,1
TXN2383213,2023-04-14 10:27:00,746.42,Bengaluru,Mumbai,ICICI,BOB,Individual,Investment,Android,0,0,0,10,Friday,4,0,1
TXN1651540,2023-09-17 22:14:00,142.59,Chennai,Pune,HDFC,Kotak,Paytm,Bill Payment,Android,0,0,0,22,Sunday,9,1,1
TXN2350241,2023-04-15 11:30:00,105.97,Hyderabad,Bengaluru,SBI,SBI,LIC,Bill Payment,Android,0,2,0,11,Saturday,4,0,1
TXN9165649,2023-10-09 08:56:00,148.28,Ahmedabad,Pune,Yes Bank,Kotak,BigBasket,Bill Payment,Android,0,0,0,8,Monday,10,0,1
TXN8756720,2023-05-26 11:04:00,268.06,Lucknow,Chennai,ICICI,HDFC,Myntra,Investment,Android,0,0,0,11,Friday,5,0,1
TXN8510459,2023-04-27 11:15:00,118.18,Kolkata,Ahmedabad,BOB,BOB,Swiggy,Recharge,Android,0,0,0,11,Thursday,4,0,1
TXN3397195,2023-11-21 15:45:00,285.35,Kolkata,Jaipur,Yes Bank,Yes Bank,Electricity Board,Bill Payment,Android,0,0,0,15,Tuesday,11,0,1
TXN1258691,2023-01-20 19:26:00,821.69,Kolkata,Ahmedabad,PNB,HDFC,PhonePe,P2P,iOS,0,1,0,19,Friday,1,0,1
TXN5545046,2023-02-03 11:10:00,88.61,Mumbai,Bengaluru,Axis,Yes Bank,LIC,Investment,Android,1,0,0,11,Friday,2,0,1
TXN6317230,2023-08-27 16:32:00,161.98,Chennai,Pune,Kotak,Yes Bank,Electricity Board,Investment,Android,0,0,0,16,Sunday,8,0,1
TXN5713268,2023-11-02 14:01:00,619.9,Mumbai,Ahmedabad,PNB,Axis,Amazon,P2P,Android,0,0,0,14,Thursday,11,0,1
TXN3760193,2023-08-21 23:34:00,494.43,Delhi,Chennai,HDFC,HDFC,Swiggy,P2P,iOS,0,0,0,23,Monday,8,1,1
TXN8425670,2023-01-20 08:28:00,135.81,Chennai,Jaipur,PNB,HDFC,LIC,P2P,Android,0,0,0,8,Friday,1,0,1
TXN3043299,2023-12-03 13:38:00,66.83,Delhi,Delhi,ICICI,BOB,Individual,Investment,Android,0,0,0,13,Sunday,12,0,0
TXN3622637,2023-08-09 23:03:00,175.2,Mumbai,Hyderabad,Kotak,Yes Bank,Individual,P2M,Android,0,0,0,23,Wednesday,8,1,1
TXN4782209,2023-10-25 13:48:00,275.67,Pune,Pune,Kotak,BOB,PhonePe,P2P,Android,0,0,0,13,Wednesday,10,0,0
TXN6630981,2023-05-22 11:32:00,5433.23,Bengaluru,Hyderabad,HDFC,PNB,BookMyShow,Investment,Android,0,0,0,11,Monday,5,0,1
TXN6675742,2023-09-26 14:42:00,914.64,Jaipur,Jaipur,HDFC,BOB,Individual,P2M,iOS,0,0,0,14,Tuesday,9,0,0
TXN1925152,2023-12-23 11:22:00,21.52,Kolkata,Ahmedabad,Yes Bank,HDFC,BookMyShow,Bill Payment,Android,0,0,0,11,Saturday,12,0,1
TXN4277129,2023-04-09 23:36:00,198.43,Lucknow,Bengaluru,Kotak,ICICI,Individual,Investment,Android,0,0,0,23,Sunday,4,1,1
TXN5787497,2023-10-11 22:56:00,608.75,Bengaluru,Bengaluru,Yes Bank,Kotak,LIC,Investment,Android,0,0,0,22,Wednesday,10,1,0
TXN2509408,2023-03-02 02:54:00,180095.05,Pune,Delhi,HDFC,HDFC,PhonePe,P2M,iOS,1,2,1,2,Thursday,3,1,1
TXN8364161,2023-05-23 12:14:00,380.32,Pune,Ahmedabad,Kotak,PNB,Individual,Bill Payment,Android,0,0,0,12,Tuesday,5,0,1
TXN3057235,2023-05-29 15:02:00,221.58,Hyderabad,Kolkata,HDFC,BOB,Rent Payment,P2P,iOS,0,0,0,15,Monday,5,0,1
TXN1432452,2023-07-08 07:39:00,57.27,Delhi,Pune,HDFC,Yes Bank,Rent Payment,Bill Payment,Android,1,0,0,7,Saturday,7,0,1
TXN6177531,2023-08-02 09:29:00,220.03,Kolkata,Chennai,Yes Bank,ICICI,Swiggy,Recharge,Android,0,0,0,9,Wednesday,8,0,1
TXN2384957,2023-05-10 14:14:00,172.69,Pune,Bengaluru,HDFC,BOB,BigBasket,Bill Payment,Android,0,0,0,14,Wednesday,5,0,1
TXN1318382,2023-10-13 09:30:00,369.0,Chennai,Jaipur,Axis,BOB,PhonePe,Investment,Android,0,0,0,9,Friday,10,0,1
TXN5595865,2023-08-09 17:37:00,142.96,Kolkata,Ahmedabad,Axis,PNB,Amazon,P2M,Android,0,0,0,17,Wednesday,8,0,1
TXN9164352,2023-12-22 23:27:00,618.87,Lucknow,Ahmedabad,Axis,Kotak,BookMyShow,Bill Payment,Android,1,0,0,23,Friday,12,1,1
TXN8382607,2023-12-22 19:37:00,143.17,Hyderabad,Kolkata,BOB,PNB,PhonePe,P2P,Android,1,0,0,19,Friday,12,0,1
TXN3068593,2023-01-27 23:37:00,97.13,Ahmedabad,Ahmedabad,BOB,SBI,Individual,Investment,Android,0,0,0,23,Friday,1,1,0
TXN6378209,2023-10-19 17:09:00,195.43,Lucknow,Jaipur,BOB,Kotak,Electricity Board,Investment,Android,0,0,0,17,Thursday,10,0,1
TXN2359759,2023-01-17 07:39:00,13.95,Ahmedabad,Hyderabad,HDFC,BOB,Flipkart,P2M,Android,0,0,0,7,Tuesday,1,0,1
TXN7439249,2023-04-12 07:46:00,235.18,Ahmedabad,Pune,SBI,HDFC,MakeMyTrip,Recharge,iOS,0,0,0,7,Wednesday,4,0,1
TXN2022266,2023-06-19 16:58:00,508.24,Kolkata,Chennai,Yes Bank,Yes Bank,BigBasket,Investment,Android,1,0,0,16,Monday,6,0,1
TXN1907391,2023-03-13 19:41:00,3740.3,Jaipur,Mumbai,Axis,Yes Bank,Zomato,Bill Payment,Android,0,1,0,19,Monday,3,0,1
TXN9895831,2023-01-04 08:44:00,116.31,Bengaluru,Bengaluru,Kotak,Kotak,Individual,Investment,Android,0,0,0,8,Wednesday,1,0,0
TXN1093478,2023-11-03 20:55:00,484.79,Chennai,Hyderabad,Yes Bank,Yes Bank,Paytm,P2M,iOS,0,0,0,20,Friday,11,0,1
TXN4704361,2023-06-17 23:44:00,1574.01,Bengaluru,Mumbai,BOB,Yes Bank,LIC,Investment,Android,0,0,0,23,Saturday,6,1,1
TXN9323692,2023-07-17 08:03:00,74.36,Ahmedabad,Pune,Yes Bank,HDFC,Paytm,Bill Payment,Android,0,0,0,8,Monday,7,0,1
TXN9384905,2023-05-02 16:08:00,187.14,Chennai,Lucknow,Yes Bank,Kotak,Myntra,Bill Payment,Android,0,0,0,16,Tuesday,5,0,1
TXN1253444,2023-12-23 22:19:00,302.3,Jaipur,Ahmedabad,Kotak,Yes Bank,PhonePe,P2P,Android,0,0,0,22,Saturday,12,1,1
TXN2574702,2023-01-13 11:12:00,841.62,Hyderabad,Chennai,ICICI,BOB,BookMyShow,P2M,Android,0,0,0,11,Friday,1,0,1
TXN1399870,2023-07-13 09:31:00,695.12,Ahmedabad,Delhi,PNB,Yes Bank,MakeMyTrip,Recharge,iOS,1,0,0,9,Thursday,7,0,1
TXN2777177,2023-04-09 23:00:00,606.77,Mumbai,Delhi,ICICI,Kotak,LIC,Bill Payment,Android,0,0,0,23,Sunday,4,1,1
TXN2324256,2023-05-28 08:57:00,285.79,Kolkata,Bengaluru,PNB,PNB,Flipkart,Bill Payment,iOS,0,0,0,8,Sunday,5,0,1
TXN8282028,2023-03-08 21:54:00,337.3,Delhi,Mumbai,BOB,PNB,Rent Payment,P2P,Android,0,0,0,21,Wednesday,3,0,1
TXN4862770,2023-10-17 18:17:00,1934.67,Delhi,Hyderabad,SBI,Axis,Paytm,P2M,Android,1,0,0,18,Tuesday,10,0,1
TXN9699312,2023-07-24 08:14:00,108.86,Lucknow,Pune,HDFC,PNB,MakeMyTrip,P2M,Android,1,0,0,8,Monday,7,0,1
TXN6068760,2023-08-06 15:29:00,187.99,Hyderabad,Kolkata,Yes Bank,HDFC,Flipkart,Recharge,Android,0,2,0,15,Sunday,8,0,1
TXN1579459,2023-08-22 09:03:00,132.31,Chennai,Lucknow,HDFC,ICICI,BigBasket,Bill Payment,Android,0,0,0,9,Tuesday,8,0,1
TXN9382875,2023-03-14 21:47:00,35.29,Jaipur,Bengaluru,ICICI,HDFC,Swiggy,P2M,Android,1,0,0,21,Tuesday,3,0,1
TXN8702643,2023-07-27 12:24:00,1440.92,Mumbai,Jaipur,Axis,BOB,BookMyShow,Investment,Android,0,0,0,12,Thursday,7,0,1
TXN4080944,2023-11-27 18:46:00,46.53,Jaipur,Delhi,Kotak,BOB,Individual,P2P,iOS,1,0,0,18,Monday,11,0,1
TXN8039553,2023-03-29 23:35:00,53.35,Bengaluru,Hyderabad,Axis,PNB,Myntra,P2P,iOS,0,0,0,23,Wednesday,3,1,1
TXN3357377,2023-01-31 20:13:00,850.7,Pune,Jaipur,BOB,Yes Bank,Myntra,Bill Payment,iOS,0,0,0,20,Tuesday,1,0,1
TXN2014486,2023-02-11 08:57:00,88.69,Jaipur,Chennai,BOB,PNB,PhonePe,P2M,iOS,1,0,0,8,Saturday,2,0,1
TXN2637305,2023-08-22 11:04:00,681.31,Jaipur,Ahmedabad,ICICI,Kotak,Flipkart,Bill Payment,Android,0,0,0,11,Tuesday,8,0,1
TXN1249314,2023-02-26 07:08:00,105.38,Pune,Hyderabad,PNB,SBI,Amazon,Bill Payment,Android,0,0,0,7,Sunday,2,0,1
TXN3218105,2023-04-02 23:12:00,347.44,Jaipur,Pune,Axis,Yes Bank,Rent Payment,P2P,Android,0,0,0,23,Sunday,4,1,1
TXN4325486,2023-02-28 15:01:00,1976.59,Kolkata,Chennai,SBI,ICICI,MakeMyTrip,Investment,Android,0,0,0,15,Tuesday,2,0,1
TXN4552172,2023-11-01 21:48:00,474.5,Chennai,Lucknow,BOB,PNB,Myntra,Recharge,iOS,0,0,0,21,Wednesday,11,0,1
TXN2864272,2023-03-14 22:33:00,132.83,Pune,Ahmedabad,PNB,Kotak,MakeMyTrip,Investment,iOS,0,0,0,22,Tuesday,3,1,1
TXN3595166,2023-11-01 16:54:00,76.39,Jaipur,Kolkata,Axis,PNB,BookMyShow,P2M,iOS,0,0,0,16,Wednesday,11,0,1
TXN8515603,2023-11-25 03:15:00,163824.84,Hyderabad,Jaipur,BOB,ICICI,Individual,P2P,Android,1,1,1,3,Saturday,11,1,1
TXN3129997,2023-09-08 07:00:00,215.14,Bengaluru,Ahmedabad,BOB,ICICI,Electricity Board,Bill Payment,iOS,0,0,0,7,Friday,9,0,1
TXN1880550,2023-07-14 10:18:00,223.45,Jaipur,Bengaluru,Axis,HDFC,Swiggy,P2P,iOS,0,0,0,10,Friday,7,0,1
TXN1912129,2023-05-06 21:09:00,179.91,Delhi,Ahmedabad,SBI,HDFC,Zomato,Recharge,iOS,0,0,0,21,Saturday,5,0,1
TXN4681099,2023-10-08 12:19:00,296.72,Hyderabad,Kolkata,HDFC,BOB,Swiggy,Recharge,Android,1,0,0,12,Sunday,10,0,1
TXN6993062,2023-11-04 09:48:00,79.24,Jaipur,Jaipur,Axis,Kotak,Paytm,P2M,iOS,0,0,0,9,Saturday,11,0,0
TXN2017387,2023-12-08 20:54:00,71.15,Mumbai,Kolkata,Kotak,Axis,PhonePe,Bill Payment,Android,0,0,0,20,Friday,12,0,1
TXN2265195,2023-05-02 09:55:00,43.46,Mumbai,Mumbai,PNB,HDFC,Amazon,Investment,Android,1,0,0,9,Tuesday,5,0,0
TXN9272832,2023-03-18 20:43:00,43.66,Delhi,Kolkata,HDFC,Yes Bank,Amazon,Recharge,iOS,0,0,0,20,Saturday,3,0,1
TXN4342967,2023-08-22 18:17:00,20.35,Mumbai,Chennai,SBI,BOB,Electricity Board,Bill Payment,Android,0,0,0,18,Tuesday,8,0,1
TXN5211224,2023-07-07 21:00:00,270.26,Pune,Hyderabad,Axis,SBI,PhonePe,P2M,iOS,0,0,0,21,Friday,7,0,1
TXN3396216,2023-01-19 21:31:00,382.99,Ahmedabad,Bengaluru,SBI,Kotak,Paytm,P2P,Android,0,0,0,21,Thursday,1,0,1
TXN3002052,2023-03-23 23:13:00,13.34,Mumbai,Chennai,Axis,Kotak,Zomato,Investment,iOS,0,0,0,23,Thursday,3,1,1
TXN5642499,2023-09-24 17:20:00,1588.5,Delhi,Ahmedabad,Axis,Kotak,Flipkart,P2P,iOS,0,0,0,17,Sunday,9,0,1
TXN2097724,2023-05-08 15:53:00,717.78,Kolkata,Bengaluru,Yes Bank,BOB,Amazon,P2M,iOS,0,0,0,15,Monday,5,0,1
TXN1326300,2023-04-21 17:17:00,26.05,Lucknow,Ahmedabad,Kotak,Axis,PhonePe,Bill Payment,Android,1,0,0,17,Friday,4,0,1
TXN4633729,2023-09-23 10:41:00,1876.47,Lucknow,Hyderabad,Yes Bank,ICICI,MakeMyTrip,Investment,Android,0,0,0,10,Saturday,9,0,1
TXN8171473,2023-02-04 10:36:00,66.87,Chennai,Bengaluru,HDFC,PNB,Amazon,P2M,Android,0,0,0,10,Saturday,2,0,1
TXN5736335,2023-07-08 22:33:00,75.62,Delhi,Lucknow,SBI,Axis,Amazon,P2M,Android,0,0,0,22,Saturday,7,1,1
TXN8007187,2023-11-17 23:47:00,50.62,Pune,Mumbai,Kotak,Yes Bank,Swiggy,Investment,iOS,0,0,0,23,Friday,11,1,1
TXN3588439,2023-05-10 11:22:00,723.95,Bengaluru,Bengaluru,PNB,BOB,Swiggy,Recharge,Android,1,2,0,11,Wednesday,5,0,0
TXN5527288,2023-12-02 08:25:00,81.95,Pune,Lucknow,BOB,Axis,Zomato,Investment,Android,0,0,0,8,Saturday,12,0,1
TXN8256992,2023-08-16 17:05:00,907.35,Bengaluru,Chennai,PNB,ICICI,PhonePe,P2P,iOS,0,0,0,17,Wednesday,8,0,1
TXN2838852,2023-03-12 11:23:00,496.49,Kolkata,Mumbai,ICICI,ICICI,Flipkart,Recharge,Android,0,0,0,11,Sunday,3,0,1
TXN3592464,2023-07-09 20:37:00,129.58,Kolkata,Delhi,Yes Bank,BOB,PhonePe,P2P,Android,0,0,0,20,Sunday,7,0,1
TXN2642334,2023-08-27 20:00:00,234.75,Hyderabad,Bengaluru,BOB,Kotak,Flipkart,P2P,Android,0,0,0,20,Sunday,8,0,1
TXN8690183,2023-09-29 23:32:00,64752.98,Chennai,Hyderabad,SBI,Yes Bank,Individual,P2M,iOS,0,1,1,23,Friday,9,1,1
TXN2210113,2023-12-14 22:26:00,30.35,Hyderabad,Jaipur,BOB,SBI,LIC,Recharge,Android,0,0,0,22,Thursday,12,1,1
TXN4809225,2023-03-18 07:07:00,379.52,Bengaluru,Ahmedabad,BOB,PNB,Paytm,Investment,Android,0,0,0,7,Saturday,3,0,1
TXN3535074,2023-06-17 20:03:00,115.26,Ahmedabad,Kolkata,Axis,Kotak,LIC,Recharge,Android,0,0,0,20,Saturday,6,0,1
TXN4887495,2023-03-27 18:14:00,714.17,Jaipur,Kolkata,HDFC,Kotak,Zomato,P2P,Android,0,0,0,18,Monday,3,0,1
TXN9065389,2023-07-27 20:18:00,372.32,Chennai,Bengaluru,BOB,Kotak,PhonePe,P2P,iOS,0,0,0,20,Thursday,7,0,1
TXN1305441,2023-05-29 13:05:00,761.31,Pune,Pune,Yes Bank,Yes Bank,Zomato,P2P,Android,0,2,0,13,Monday,5,0,0
TXN9552600,2023-07-13 12:53:00,246.86,Mumbai,Delhi,BOB,SBI,Myntra,P2M,Android,1,0,0,12,Thursday,7,0,1
TXN8707911,2023-01-24 17:25:00,256.28,Hyderabad,Hyderabad,SBI,BOB,BigBasket,Bill Payment,Android,0,0,0,17,Tuesday,1,0,0
TXN3929864,2023-05-08 13:15:00,76.38,Chennai,Kolkata,BOB,SBI,MakeMyTrip,P2M,iOS,0,1,0,13,Monday,5,0,1
TXN4905409,2023-03-13 20:38:00,90.54,Ahmedabad,Kolkata,PNB,SBI,LIC,P2P,iOS,0,0,0,20,Monday,3,0,1
TXN6417159,2023-03-19 22:11:00,150.54,Delhi,Kolkata,SBI,BOB,PhonePe,Recharge,iOS,0,1,0,22,Sunday,3,1,1
TXN6752602,2023-11-13 23:51:00,239.97,Bengaluru,Pune,SBI,Kotak,MakeMyTrip,Recharge,Android,0,0,0,23,Monday,11,1,1
TXN7072816,2023-05-20 08:21:00,143.87,Pune,Jaipur,BOB,Kotak,PhonePe,Bill Payment,Android,0,0,0,8,Saturday,5,0,1
TXN7938409,2023-08-29 13:51:00,38.9,Mumbai,Mumbai,HDFC,Kotak,Paytm,P2M,Android,0,0,0,13,Tuesday,8,0,0
TXN7030812,2023-05-11 15:58:00,1557.02,Chennai,Chennai,BOB,SBI,Rent Payment,Investment,Android,0,0,0,15,Thursday,5,0,0
TXN5028821,2023-06-19 20:00:00,1403.49,Chennai,Delhi,HDFC,Kotak,BigBasket,P2M,iOS,1,0,0,20,Monday,6,0,1
TXN5103608,2023-09-24 16:32:00,1022.0,Bengaluru,Jaipur,BOB,Kotak,Electricity Board,Recharge,iOS,0,0,0,16,Sunday,9,0,1
TXN7968718,2023-02-16 23:15:00,166.13,Chennai,Ahmedabad,ICICI,Axis,Electricity Board,Investment,iOS,0,0,0,23,Thursday,2,1,1
TXN4996458,2023-06-16 10:22:00,431.72,Delhi,Mumbai,Kotak,Axis,Swiggy,Investment,Android,0,0,0,10,Friday,6,0,1
TXN2935186,2023-09-25 23:38:00,441.3,Kolkata,Jaipur,Axis,HDFC,Myntra,P2P,iOS,1,0,0,23,Monday,9,1,1
TXN9564488,2023-06-20 12:04:00,333.31,Delhi,Jaipur,Axis,PNB,Paytm,P2M,Android,0,0,0,12,Tuesday,6,0,1
TXN1783213,2023-12-01 13:27:00,571.6,Kolkata,Bengaluru,SBI,Axis,Myntra,Recharge,Android,0,0,0,13,Friday,12,0,1
TXN8723227,2023-02-22 19:23:00,235.34,Chennai,Pune,SBI,ICICI,BookMyShow,P2M,Android,0,0,0,19,Wednesday,2,0,1
TXN1842992,2023-03-06 15:08:00,405.88,Chennai,Chennai,HDFC,PNB,BigBasket,Investment,Android,0,0,0,15,Monday,3,0,0
TXN6653942,2023-12-29 22:22:00,224.55,Ahmedabad,Pune,ICICI,ICICI,Paytm,P2P,Android,0,0,0,22,Friday,12,1,1
TXN3068495,2023-04-12 09:58:00,620.26,Pune,Ahmedabad,HDFC,ICICI,LIC,Recharge,iOS,0,0,0,9,Wednesday,4,0,1
TXN1434496,2023-03-19 15:22:00,82.37,Bengaluru,Pune,HDFC,ICICI,MakeMyTrip,Investment,iOS,1,0,0,15,Sunday,3,0,1
TXN6807512,2023-07-01 14:22:00,43.13,Mumbai,Kolkata,ICICI,Kotak,Amazon,P2P,iOS,0,0,0,14,Saturday,7,0,1
TXN2832835,2023-12-16 22:57:00,1802.24,Kolkata,Bengaluru,Axis,Kotak,Myntra,Bill Payment,iOS,0,0,0,22,Saturday,12,1,1
TXN4140673,2023-02-16 14:39:00,1204.48,Delhi,Delhi,Yes Bank,SBI,Electricity Board,Bill Payment,Android,0,0,0,14,Thursday,2,0,0
TXN7786479,2023-08-15 18:56:00,1229.67,Hyderabad,Chennai,HDFC,SBI,BookMyShow,Bill Payment,iOS,0,0,0,18,Tuesday,8,0,1
TXN7710347,2023-06-02 12:03:00,399.77,Mumbai,Mumbai,ICICI,HDFC,MakeMyTrip,P2P,Android,0,0,0,12,Friday,6,0,0
TXN2964330,2023-10-14 19:16:00,93.25,Ahmedabad,Pune,SBI,Yes Bank,BookMyShow,P2M,Android,0,0,0,19,Saturday,10,0,1
TXN6077803,2023-07-02 11:04:00,394.21,Jaipur,Pune,Yes Bank,PNB,Zomato,Recharge,iOS,0,1,0,11,Sunday,7,0,1
TXN6507247,2023-05-19 07:55:00,20.92,Pune,Pune,SBI,Axis,LIC,Bill Payment,Android,0,0,0,7,Friday,5,0,0
TXN8270512,2023-08-13 17:00:00,215.42,Mumbai,Lucknow,Kotak,Yes Bank,Zomato,Investment,Android,0,0,0,17,Sunday,8,0,1
TXN4188575,2023-09-08 16:45:00,96.83,Hyderabad,Lucknow,SBI,SBI,Myntra,Bill Payment,Android,0,0,0,16,Friday,9,0,1
TXN9582943,2023-06-12 14:03:00,137.26,Delhi,Pune,SBI,BOB,Myntra,Investment,Android,1,0,0,14,Monday,6,0,1
TXN1453098,2023-03-31 11:33:00,50.15,Mumbai,Bengaluru,Axis,Yes Bank,Swiggy,Recharge,Android,0,2,0,11,Friday,3,0,1
TXN7986224,2023-06-11 13:36:00,4947.01,Hyderabad,Pune,SBI,ICICI,MakeMyTrip,Investment,Android,0,0,0,13,Sunday,6,0,1
TXN7511257,2023-06-03 11:01:00,1240.61,Pune,Lucknow,PNB,Kotak,PhonePe,P2P,Android,0,0,0,11,Saturday,6,0,1
TXN4670212,2023-10-27 20:37:00,40.66,Bengaluru,Delhi,PNB,ICICI,MakeMyTrip,Investment,iOS,1,0,0,20,Friday,10,0,1
TXN9425502,2023-12-06 12:14:00,182.79,Chennai,Lucknow,ICICI,SBI,Flipkart,P2P,iOS,0,0,0,12,Wednesday,12,0,1
TXN7637043,2023-02-10 08:30:00,108.22,Chennai,Ahmedabad,Axis,Kotak,Swiggy,P2M,iOS,0,0,0,8,Friday,2,0,1
TXN9146254,2023-11-30 20:29:00,102.53,Chennai,Ahmedabad,Yes Bank,Axis,Zomato,P2M,Android,0,0,0,20,Thursday,11,0,1
TXN2678718,2023-11-16 16:30:00,455.59,Chennai,Delhi,PNB,ICICI,LIC,Investment,iOS,0,1,0,16,Thursday,11,0,1
TXN2404386,2023-03-22 09:52:00,490.57,Bengaluru,Bengaluru,HDFC,ICICI,LIC,P2P,iOS,0,0,0,9,Wednesday,3,0,0
TXN1387487,2023-04-19 13:44:00,514.23,Bengaluru,Bengaluru,PNB,HDFC,Myntra,Recharge,iOS,0,0,0,13,Wednesday,4,0,0
TXN6483188,2023-09-03 08:30:00,99.27,Chennai,Jaipur,PNB,Axis,PhonePe,Recharge,iOS,0,0,0,8,Sunday,9,0,1
TXN6688883,2023-04-17 20:08:00,135.64,Hyderabad,Bengaluru,Kotak,Axis,Electricity Board,Recharge,iOS,0,0,0,20,Monday,4,0,1
TXN9687002,2023-02-18 17:07:00,1148.39,Mumbai,Chennai,BOB,Axis,Myntra,Recharge,Android,0,1,0,17,Saturday,2,0,1
TXN4135173,2023-02-21 09:52:00,187.57,Jaipur,Lucknow,ICICI,HDFC,Electricity Board,P2P,Android,0,0,0,9,Tuesday,2,0,1
TXN9108675,2023-06-24 08:27:00,22.86,Jaipur,Bengaluru,SBI,Axis,BookMyShow,Recharge,Android,0,0,0,8,Saturday,6,0,1
TXN9276015,2023-06-23 13:31:00,427.14,Lucknow,Lucknow,PNB,HDFC,MakeMyTrip,Recharge,Android,0,0,0,13,Friday,6,0,0
TXN4683878,2023-11-01 13:12:00,333.33,Mumbai,Bengaluru,SBI,BOB,LIC,Investment,Android,0,0,0,13,Wednesday,11,0,1
TXN3535496,2023-12-25 16:42:00,337.45,Lucknow,Bengaluru,ICICI,Axis,Zomato,Investment,iOS,0,0,0,16,Monday,12,0,1
TXN3675356,2023-05-09 14:05:00,70.93,Jaipur,Kolkata,BOB,BOB,Myntra,Recharge,iOS,0,0,0,14,Tuesday,5,0,1
TXN7107640,2023-08-11 12:05:00,131.32,Bengaluru,Lucknow,Axis,ICICI,Flipkart,P2P,iOS,0,2,0,12,Friday,8,0,1
TXN7806360,2023-12-05 16:25:00,230.48,Kolkata,Lucknow,ICICI,SBI,Myntra,P2M,Android,0,0,0,16,Tuesday,12,0,1
TXN6703575,2023-06-25 18:09:00,594.63,Bengaluru,Lucknow,ICICI,Kotak,Amazon,P2P,Android,1,0,0,18,Sunday,6,0,1
TXN9609508,2023-04-06 23:49:00,39.0,Mumbai,Delhi,Kotak,Axis,PhonePe,P2P,Android,0,0,0,23,Thursday,4,1,1
TXN5744400,2023-09-06 19:17:00,283.5,Lucknow,Ahmedabad,Kotak,Yes Bank,Swiggy,P2P,Android,0,0,0,19,Wednesday,9,0,1
TXN8348027,2023-05-29 16:51:00,250.45,Ahmedabad,Delhi,Yes Bank,Kotak,Swiggy,Recharge,Android,0,0,0,16,Monday,5,0,1
TXN6086748,2023-09-21 19:02:00,402.52,Chennai,Delhi,PNB,Axis,BookMyShow,Bill Payment,Android,0,0,0,19,Thursday,9,0,1
TXN2303469,2023-05-23 17:02:00,997.65,Kolkata,Bengaluru,Kotak,Kotak,Rent Payment,Bill Payment,Android,0,0,0,17,Tuesday,5,0,1
TXN4565971,2023-04-01 07:11:00,189.24,Delhi,Pune,ICICI,HDFC,Individual,Investment,Android,1,0,0,7,Saturday,4,0,1
TXN8867629,2023-10-31 15:41:00,382.67,Mumbai,Lucknow,BOB,Kotak,MakeMyTrip,Recharge,iOS,0,0,0,15,Tuesday,10,0,1
